timestamp,frontend_cpu_usage,frontend_cpu_system_usage,frontend_cpu_user_usage,frontend_memory_usage,frontend_memory_max_usage,frontend_pod_restarts_total,cartservice_cpu_usage,cartservice_cpu_system_usage,cartservice_cpu_user_usage,cartservice_memory_usage,cartservice_memory_max_usage,cartservice_pod_restarts_total,productcatalogservice_cpu_usage,productcatalogservice_cpu_system_usage,productcatalogservice_cpu_user_usage,productcatalogservice_memory_usage,productcatalogservice_memory_max_usage,productcatalogservice_pod_restarts_total,currencyservice_cpu_usage,currencyservice_cpu_system_usage,currencyservice_cpu_user_usage,currencyservice_memory_usage,currencyservice_memory_max_usage,currencyservice_pod_restarts_total,paymentservice_cpu_usage,paymentservice_cpu_system_usage,paymentservice_cpu_user_usage,paymentservice_memory_usage,paymentservice_memory_max_usage,paymentservice_pod_restarts_total,shippingservice_cpu_usage,shippingservice_cpu_system_usage,shippingservice_cpu_user_usage,shippingservice_memory_usage,shippingservice_memory_max_usage,shippingservice_pod_restarts_total,emailservice_cpu_usage,emailservice_cpu_system_usage,emailservice_cpu_user_usage,emailservice_memory_usage,emailservice_memory_max_usage,emailservice_pod_restarts_total,checkoutservice_cpu_usage,checkoutservice_cpu_system_usage,checkoutservice_cpu_user_usage,checkoutservice_memory_usage,checkoutservice_memory_max_usage,checkoutservice_pod_restarts_total,recommendationservice_cpu_usage,recommendationservice_cpu_system_usage,recommendationservice_cpu_user_usage,recommendationservice_memory_usage,recommendationservice_memory_max_usage,recommendationservice_pod_restarts_total,adservice_cpu_usage,adservice_cpu_system_usage,adservice_cpu_user_usage,adservice_memory_usage,adservice_memory_max_usage,adservice_pod_restarts_total,loadgenerator_cpu_usage,loadgenerator_cpu_system_usage,loadgenerator_cpu_user_usage,loadgenerator_memory_usage,loadgenerator_memory_max_usage,loadgenerator_pod_restarts_total,fs_reads_total,fs_writes_total,fs_read_seconds,fs_write_seconds,fs_usage_bytes,fs_limit_bytes,network_receive_bridge,network_receive_eth0,network_transmit_bridge,network_transmit_eth0,network_receive_errors_bridge,network_receive_errors_eth0,network_transmit_errors_bridge,network_transmit_errors_eth0,attack
2025-6-8 15:01,0.438858,0.194301,0.21589,0.43058,0.478289,1,0.286767,0.137933,0.068967,1.042183,1.046939,2,0.204814,0.043886,0.065829,0.380018,0.388228,2,0.47904,0.149429,0.341552,1.016802,1.036526,1,0.032189,0.031227,0.062453,0.830372,0.839384,7,0.058848,0,0.020916,0.313136,0.318592,2,0.106723,0.070726,0.017682,0.998379,1.001283,2,0.044662,0.020865,0,0.330958,0.334212,2,0.310209,0.074199,0.222596,1.030118,1.042884,2,0.35574,0.020742,0.29039,1.701896,1.960514,2,0.198517,0.044108,0.198487,0.894702,0.900259,0,46507,35048,2e-05,3.3e-05,7642071040,1081101176832.0,21827867,570076,35854605,15664820,0,0,0,0,0
2025-6-8 15:01,0.680179,0.367968,0.390966,0.428928,0.478289,1,0.290203,0.130996,0.065498,1.042183,1.046939,2,0.469408,0.196136,0.21575,0.381019,0.388228,2,0.492894,0.129095,0.35501,1.016802,1.036526,1,0.039926,0.01933,0.077319,0.834728,0.841136,7,0.055989,0,0.034687,0.313136,0.318592,2,0.113196,0.105319,0.02633,0.998379,1.001283,2,0.050868,0.022751,0,0.331208,0.335864,2,0.235307,0,0.222084,1.030169,1.042884,2,0.323649,0.02225,0.200254,1.700394,1.960514,2,0.198517,0.044108,0.198487,0.894702,0.900259,0,46508,35435,2e-05,3.3e-05,7642796032,1081101176832.0,22000426,571486,36324901,15667454,0,0,0,0,0
2025-6-8 15:02,0.724201,0.400999,0.370153,0.428928,0.478289,1,0.288339,0.060681,0.040454,1.041933,1.046939,2,0.594221,0.287687,0.287687,0.381019,0.388228,2,0.453479,0.134989,0.337473,1.018504,1.036526,1,0.041005,0.020717,0.06215,0.83608,0.841136,7,0.055989,0,0.034687,0.313136,0.318592,2,0.105558,0.07414,0.018535,0.998379,1.001283,2,0.037806,0,0,0.331108,0.335864,2,0.333357,0.023262,0.279148,1.030169,1.042884,2,0.795592,0.043176,0.669228,1.882718,1.966822,2,0.201603,0.022218,0.222183,0.894752,0.900259,0,46510,35560,2e-05,3.3e-05,7643107328,1081101176832.0,22069218,571816,36628448,15668312,0,0,0,0,0
2025-6-8 15:02,0.677665,0.315377,0.295666,0.436638,0.478289,1,0.309552,0.068708,0.068708,1.042233,1.046939,2,0.501754,0.253122,0.253122,0.38177,0.388228,2,0.512894,0.183876,0.347322,1.021308,1.036526,1,0.049838,0,0.046267,0.841837,0.842888,7,0.066676,0,0.030998,0.316139,0.322047,2,0.106329,0.06933,0,0.998379,1.001283,2,0.048128,0,0,0.331108,0.335864,2,0.328223,0.035869,0.269015,1.030319,1.042884,2,0.737839,0.025,0.6,1.882718,1.966822,2,0.201603,0.022218,0.222183,0.894752,0.900259,0,46510,35560,2e-05,3.3e-05,7643107328,1081101176832.0,22069218,571816,36628448,15668312,0,0,0,0,0
2025-6-8 15:02,0.70507,0.27346,0.294495,0.434735,0.478289,1,0.309552,0.068708,0.068708,1.042233,1.046939,2,0.173252,0.1,0.1,0.38177,0.388228,2,0.433865,0.156143,0.249828,1.021308,1.036526,1,0.047621,0.018124,0.036248,0.834377,0.848995,7,0.066676,0,0.030998,0.316139,0.322047,2,0.104741,0.045194,0,0.99853,1.001283,2,0.065249,0.025257,0,0.331108,0.335864,2,0.326125,0.043813,0.262875,1.030319,1.042884,2,0.839622,0.072546,0.677097,1.707052,1.966822,2,0.198365,0.020715,0.145003,0.894752,0.900259,0,46513,35859,2e-05,3.3e-05,7643553792,1081101176832.0,22199496,572212,37028952,15668972,0,0,0,0,0
2025-6-8 15:02,0.625184,0.278087,0.299478,0.434735,0.478289,1,0.293499,0.095034,0.047517,1.042233,1.046939,2,0.335955,0.136401,0.204601,0.38167,0.388228,2,0.458066,0.161201,0.207259,1.019555,1.036526,1,0.038757,0.024332,0,0.834377,0.848995,7,0.041201,0,0,0.318092,0.322047,2,0.09312,0.043152,0.021576,0.99853,1.001283,2,0.066226,0.018034,0,0.33271,0.335864,2,0.333939,0.097229,0.243072,1.030319,1.042884,2,0.995845,0.102417,0.836406,1.707903,1.966822,2,0.196002,0.020495,0.143463,0.894752,0.900259,0,46513,35989,2e-05,3.3e-05,7643877376,1081101176832.0,22268194,572542,37331070,15669302,0,0,0,0,0
2025-6-8 15:02,0.625184,0.278087,0.299478,0.434735,0.478289,1,0.297833,0.136426,0.045475,1.042534,1.046989,2,0.335955,0.136401,0.204601,0.38167,0.388228,2,0.397741,0.132517,0.132517,1.019555,1.036526,1,0.034065,0.021387,0,0.834377,0.848995,7,0.058139,0,0,0.318092,0.322047,2,0.095902,0.096006,0.024002,0.99858,1.001283,2,0.051321,0.022508,0,0.33271,0.335864,2,0.284926,0.082958,0.207396,1.030319,1.042884,2,1.15615,0.125995,0.98696,1.707903,1.966822,2,0.1686,0.026838,0.107352,0.894752,0.900259,0,46513,35989,2e-05,3.3e-05,7643877376,1081101176832.0,22268194,572542,37331070,15669302,0,0,0,0,0
2025-6-8 15:02,0.630993,0.376034,0.355143,0.434835,0.478289,1,0.304585,0.126367,0.07221,1.043084,1.046989,2,0.341288,0.211149,0.23461,0.38187,0.388228,2,0.486503,0.14193,0.212894,1.024662,1.044286,1,0.046007,0.039778,0,0.839534,0.848995,7,0.054768,0.021542,0,0.320495,0.322797,2,0.095902,0.096006,0.024002,0.99858,1.001283,2,0.069154,0.023572,0,0.331558,0.335914,2,0.328066,0.085938,0.257815,1.030419,1.042884,2,0.651565,0.113013,0.565065,1.707903,1.966822,2,0.198535,0.021119,0.126716,0.894752,0.900259,0,46513,36299,2e-05,3.4e-05,7644332032,1081101176832.0,22400477,573088,37734576,15670112,0,0,0,0,0
2025-6-8 15:03,0.630993,0.376034,0.355143,0.434835,0.478289,1,0.302947,0.120831,0.072499,1.043084,1.046989,2,0.341288,0.211149,0.23461,0.38187,0.388228,2,0.473144,0.099852,0.239645,1.025212,1.044286,1,0.037801,0.039117,0,0.842087,0.848995,7,0.054768,0.021542,0,0.320495,0.322797,2,0.099051,0.064962,0.129924,0.99868,1.001784,2,0.071894,0,0,0.331558,0.335914,2,0.334542,0.088826,0.266477,1.030419,1.042884,2,0.857997,0.108977,0.762836,1.707903,1.966822,2,0.202305,0,0.089836,0.894752,0.900259,0,46513,36431,2e-05,3.4e-05,7644635136,1081101176832.0,22469965,574114,38038173,15672770,0,0,0,0,0
2025-6-8 15:03,0.497114,0.347878,0.304393,0.434835,0.478289,1,0.234386,0.0796,0.0796,1.043084,1.046989,2,0.165554,0.2,0.133333,0.38187,0.388228,2,0.457551,0.077576,0.284444,1.025212,1.044286,1,0.037252,0.025523,0,0.842087,0.848995,7,0.045737,0.02302,0.02302,0.317541,0.326903,2,0.099051,0.064962,0.129924,0.99868,1.001784,2,0.071894,0,0,0.331558,0.335914,2,0.307753,0.081748,0.272494,1.030519,1.042884,2,0.70488,0.082178,0.595788,1.707302,1.966822,2,0.189772,0,0.075768,0.894702,0.900259,0,46513,36431,2e-05,3.4e-05,7644635136,1081101176832.0,22469965,574114,38038173,15672770,0,0,0,0,0
2025-6-8 15:03,0.622285,0.343186,0.300287,0.432232,0.478289,1,0.31763,0.148981,0.148981,1.043034,1.046989,2,0.309608,0.240311,0.218465,0.383472,0.388228,2,0.466651,0.06893,0.344649,1.024111,1.044286,1,0.024773,0,0.022034,0.845641,0.849096,7,0.056039,0.028205,0.028205,0.317541,0.326903,2,0.101346,0.056226,0.131194,0.99868,1.001784,2,0.060249,0.021211,0.042421,0.331558,0.335914,2,0.31257,0.098145,0.255177,1.030569,1.042884,2,0.319014,0.021319,0.213192,1.707302,1.966822,2,0.180543,0,0.084878,0.894702,0.900259,0,46514,36737,2e-05,3.4e-05,7645081600,1081101176832.0,22605994,574576,38443688,15674420,0,0,0,0,0
2025-6-8 15:03,0.630123,0.294247,0.294247,0.432232,0.478289,1,0.337019,0.168568,0.196662,1.043034,1.046989,2,0.260016,0.121236,0.145483,0.384023,0.388228,2,0.463704,0.031621,0.411067,1.024111,1.044286,1,0.034623,0,0.030795,0.845641,0.849096,7,0.042884,0,0.025895,0.314337,0.326903,2,0.102972,0.023771,0.166397,0.99868,1.001784,2,0.044054,0.022064,0.044129,0.331558,0.335914,2,0.299387,0.124774,0.249548,1.030569,1.042884,2,0.16884,0,0.092454,1.707903,1.966822,2,0.178499,0,0.104531,0.894752,0.900259,0,46514,36866,2e-05,3.4e-05,7645360128,1081101176832.0,22677366,574906,38749922,15675146,0,0,0,0,0
2025-6-8 15:03,0.569802,0.283701,0.189134,0.432483,0.478289,1,0.340049,0.206782,0.206782,1.043034,1.046989,2,0.246516,0.093593,0.112311,0.382321,0.388228,2,0.438652,0.104598,0.418393,1.025363,1.044286,1,0.03141,0,0.038439,0.849446,0.851248,7,0.046556,0,0.021899,0.314337,0.326903,2,0.078503,0.049777,0.049777,0.99868,1.001784,2,0.041662,0.017296,0.034593,0.331608,0.336314,2,0.288916,0.100498,0.261296,1.028567,1.042884,2,0.215573,0,0.118043,1.707903,1.966822,2,0.170468,0,0.145576,0.894752,0.900259,0,46514,36866,2e-05,3.4e-05,7645360128,1081101176832.0,22677366,574906,38749922,15675146,0,0,0,0,0
2025-6-8 15:03,0.338149,0.178432,0.152942,0.435386,0.478289,1,0.245968,0,0.185294,1.042984,1.046989,2,0.099107,0,0,0.382321,0.388228,2,0.441514,0.140706,0.45026,1.025363,1.044286,1,0.030135,0,0.052032,0.849446,0.851248,7,0.030978,0,0,0.314337,0.326903,2,0.095779,0.039841,0.079683,0.99868,1.001784,2,0.027872,0.023339,0.046678,0.331608,0.336314,2,0.294491,0.093923,0.250462,1.028567,1.042884,2,0.3168,0.024575,0.221174,1.710006,1.966822,2,0.171706,0,0.196878,0.894752,0.900259,0,46514,37157,2e-05,3.4e-05,7645802496,1081101176832.0,22811151,575410,39153073,15675650,0,0,0,0,0
2025-6-8 15:04,0.331645,0.175,0.15,0.435386,0.478289,1,0.237589,0.021866,0.174925,1.042734,1.046989,2,0.175793,0.067112,0,0.380468,0.388228,2,0.393329,0.151135,0.30227,1.030669,1.044286,1,0.029314,0,0.025668,0.842187,0.855553,7,0.035625,0,0,0.314487,0.326903,2,0.076772,0.026634,0.053268,0.99868,1.001784,2,0.032204,0,0,0.331608,0.336314,2,0.266869,0.100762,0.201524,1.027515,1.042884,2,0.341645,0.018167,0.218003,1.710706,1.966822,2,0.17623,0,0.18417,0.894752,0.900259,0,46514,37283,2e-05,3.4e-05,7646093312,1081101176832.0,22880968,575782,39458100,15676418,0,0,0,0,0
2025-6-8 15:04,0.497992,0.176394,0.28664,0.434034,0.478289,1,0.237589,0.021866,0.174925,1.042734,1.046989,2,0.238491,0.073508,0.073508,0.381269,0.388228,2,0.375197,0.112984,0.361549,1.030719,1.044286,1,0.029314,0,0.025668,0.842187,0.855553,7,0.034637,0,0,0.314487,0.326903,2,0.097626,0.059849,0.039899,0.99868,1.001784,2,0.032204,0,0,0.331608,0.336314,2,0.258284,0.07729,0.193226,1.027565,1.042884,2,0.356592,0.019553,0.29329,1.710857,1.966822,2,0.141237,0,0.167992,0.894752,0.900259,0,46514,37283,2e-05,3.4e-05,7646093312,1081101176832.0,22880968,575782,39458100,15676418,0,0,0,0,0
2025-6-8 15:04,0.420206,0.107636,0.349819,0.434034,0.478289,1,0.096707,0.033333,0.066667,1.042734,1.046989,2,0.259335,0.090522,0.090522,0.381269,0.388228,2,0.302393,0.029358,0.264223,1.030719,1.044286,1,0.038539,0,0,0.845791,0.855553,7,0.037568,0,0,0.314437,0.326903,2,0.100483,0.054835,0.054835,0.99868,1.001784,2,0.048422,0,0,0.331608,0.336314,2,0.252226,0.088082,0.146804,1.027565,1.042884,2,0.374956,0.024658,0.32056,1.710857,1.966822,2,0.178664,0,0.133166,0.894752,0.900259,0,46516,37590,2e-05,3.4e-05,7646539776,1081101176832.0,23015034,576244,39863851,15676880,0,0,0,0,0
2025-6-8 15:04,0.558371,0.242177,0.501652,0.436938,0.478289,1,0.289227,0.091285,0.136927,1.044837,1.04734,2,0.273774,0.134282,0.156663,0.38177,0.388228,2,0.434007,0.035968,0.287744,1.030819,1.044286,1,0.040236,0,0.020441,0.849146,0.855553,7,0.045854,0,0.037447,0.314437,0.326903,2,0.104323,0.05364,0.071521,0.99868,1.001784,2,0.054119,0,0,0.331608,0.336314,2,0.286888,0.106031,0.194391,1.027615,1.042884,2,0.381455,0.046184,0.254012,1.718416,1.966822,2,0.191042,0,0.083617,0.894752,0.900259,0,46516,37710,2e-05,3.5e-05,7646859264,1081101176832.0,23085057,576574,40166729,15677210,0,0,0,0,0
2025-6-8 15:04,0.56145,0.237694,0.496996,0.436938,0.478289,1,0.289227,0.091285,0.136927,1.044837,1.04734,2,0.23794,0.085602,0.199737,0.38177,0.388228,2,0.450251,0.02584,0.335926,1.030819,1.044286,1,0.038298,0,0.028659,0.849146,0.855553,7,0.045188,0,0.056643,0.314437,0.326903,2,0.10811,0.077578,0.051718,0.99868,1.001784,2,0.032063,0,0,0.331608,0.336314,2,0.318663,0.102812,0.231327,1.027615,1.042884,2,0.397059,0.053225,0.319347,1.714661,1.966822,2,0.203293,0.05004,0.10008,0.894752,0.900259,0,46516,37710,2e-05,3.5e-05,7646859264,1081101176832.0,23085057,576574,40166729,15677210,0,0,0,0,0
2025-6-8 15:04,0.599951,0.304571,0.562285,0.434936,0.478289,1,0.301104,0.059908,0.139785,1.044586,1.04734,2,0.295226,0.126681,0.253362,0.383973,0.389279,2,0.442684,0.040598,0.284189,1.03137,1.044286,1,0.04498,0,0.022604,0.852299,0.857406,7,0.050842,0,0.070189,0.316039,0.326903,2,0.085401,0.026015,0.104062,0.99868,1.001784,2,0.060018,0,0.022226,0.333561,0.336464,2,0.30787,0.134786,0.173297,1.029217,1.042884,2,0.371429,0.076851,0.365041,1.711507,1.966822,2,0.198687,0.03586,0.161368,0.894752,0.900259,0,46518,38034,2e-05,3.5e-05,7647301632,1081101176832.0,23220329,577120,40593740,15677756,0,0,0,0,0
2025-6-8 15:05,0.599482,0.273833,0.456388,0.435837,0.478289,1,0.179527,0,0.101506,1.044586,1.04734,2,0.27251,0.147028,0.21004,0.382321,0.389279,2,0.467452,0.058825,0.196082,1.026264,1.044286,1,0.046543,0,0.048816,0.854803,0.859158,7,0.048683,0,0.062334,0.314587,0.326903,2,0.082992,0.025282,0.101127,0.99868,1.001784,2,0.056294,0,0.022561,0.333661,0.336464,2,0.313377,0.125347,0.229803,1.027816,1.042884,2,0.38598,0.098795,0.345781,1.711507,1.966822,2,0.202787,0.060226,0.240906,0.894752,0.900259,0,46519,38193,2e-05,3.5e-05,7647633408,1081101176832.0,23290756,577384,40897498,15678020,0,0,0,0,0
2025-6-8 15:05,0.442735,0.186351,0.310585,0.436187,0.478289,1,0.203701,0.023939,0.095756,1.044686,1.04774,2,0.279229,0.143123,0.200372,0.382321,0.389279,2,0.323621,0.039782,0.079565,1.034574,1.044286,1,0.040374,0,0.053847,0.856354,0.862963,7,0.048683,0,0.062334,0.314587,0.326903,2,0.080639,0.051923,0.077885,0.99868,1.001784,2,0.056294,0,0.022561,0.333661,0.336464,2,0.183922,0.075,0.125,1.027816,1.042884,2,0.318382,0.068168,0.318116,1.715863,1.966822,2,0.199984,0.040255,0.201276,0.894752,0.900259,0,46519,38193,2e-05,3.5e-05,7647633408,1081101176832.0,23290756,577384,40897498,15678020,0,0,0,0,0
2025-6-8 15:05,0.558722,0.235171,0.391952,0.436187,0.478289,1,0.267894,0.082103,0.082103,1.045037,1.049442,2,0.260486,0.119029,0.158705,0.385224,0.389279,2,0.417287,0.051297,0.102593,1.034574,1.044286,1,0.039021,0,0.050179,0.856354,0.862963,7,0.043143,0,0.020724,0.315138,0.326903,2,0.098817,0.045065,0.112663,0.99868,1.001784,2,0.023783,0,0,0.332109,0.336464,2,0.269478,0.071425,0.166659,1.029468,1.042884,2,0.299287,0.06408,0.299038,1.715863,1.966822,2,0.190763,0,0.216853,0.894752,0.900259,0,46520,38491,2e-05,3.5e-05,7648075776,1081101176832.0,23428363,577912,41307839,15678548,0,0,0,0,0
